id,x,y,area,semimajor_sigma,semiminor_sigma,kron_radius,eccentricity,orientation,min_value,max_value,local_background,segment_flux,segment_fluxerr,kron_flux,kron_fluxerr,r50,sharpness,snr,ra,dec,point_like
275,4004.6026921454563,890.0984728919892,386.0,2.643375086561847,2.4922905501551864,1.4,0.33323421467257713,72.02807666081051,-0.018187645822763443,5.992286682128906,0.0,128.24588842416415,0.2742449,126.46806527101377,0.22228492381313422,2.2682048200279192,0.7552027154291683,467.6327118985256,34.277462464228,-5.132520682167676,True
434,3370.2080470564474,1373.1115259070525,489.0,2.795550255863934,2.611135962419164,1.4,0.3571869376305237,62.98481120463551,-0.0054139671847224236,11.302227020263672,0.0,259.1652586335549,0.30876917,253.7097717615395,0.2355799716294128,2.284032904746357,0.7147296982193697,839.3495425622201,34.28454034025913,-5.12715481452511,True
620,1608.2793721903568,1822.8683319606127,1797.0,4.374594457907367,4.102918830137545,1.4,0.34691396349600756,63.30876267449886,-0.01118419785052538,63.81428527832031,0.0,1643.3770914580673,0.5836963,1569.2596142495972,0.3667661406854066,2.399658939035058,0.7024729314111768,2815.465979935231,34.30419641170874,-5.12215970183555,True
948,2057.3115429840577,2718.7521720343248,1361.0,3.9829207718204085,3.787600534001972,1.4,0.309312187556584,60.48579242396552,-0.016903558745980263,37.413299560546875,0.0,970.8671381348104,0.5045412,924.39289567842,0.3301635998058291,2.408292725128278,0.7021576472645578,1924.2573311314554,34.29918822158487,-5.11220496824199,True
951,846.2313908939792,2734.3350767774004,2009.0,4.562213477182883,4.011123890395256,1.4,0.47644245766800714,55.216682755682264,-0.0043072993867099285,215.839111328125,0.0,6134.4996315110475,1.9756927,5858.009829328652,1.2040153532947797,2.427016180281393,0.651097781455391,3104.986660776713,34.31269839368575,-5.112033072757508,True
1014,2824.1764135364815,2921.751944407045,386.0,2.675046998226966,2.5480262329303494,1.4,0.3044871739771637,87.1757392773741,-0.01531348004937172,5.515684604644775,0.0,118.33083207513846,0.26641357,116.5368076834279,0.21913781628361662,2.2849326635242115,0.7645364417428551,444.16218107530926,34.29063376243495,-5.109948486570421,True
